id,brand,model,screenSize,storage,postage,endTime,returnsAccepted,returnsDays,sellerFeedbackScore,bids,price,ram,resolution,sellerItemsSold,isPolice,sellerLifePercent,sellerYearPercent,isUsed,isBroken,deliverySpeed,startingPrice,isSold
115581757183,amazon,kindle fire kids 7,7.0,16,5.99,"03 Nov, 2022 10:23:54 GMT",0,-1,539,"[26.0, 25.0, 24.0, 22.0, 21.0, 20.0, 19.0, 11.0]",26.0,0.5,1024x600,19,0,100.0,100.0,1,0,1,10.0,1
125609796866,amazon,kindle fire kids 7,7.0,8,3.93,"19 Nov, 2022 15:07:15 GMT",0,-1,133,"[26.0, 25.0, 23.0, 21.0, 14.0, 12.0, 11.0, 10.0, 5.5]",26.0,-1.0,-1,23,0,100.0,100.0,1,0,2,5.0,1
285064052033,amazon,kindle fire hd 3,7.0,16,3.35,"12 Dec, 2022 09:06:06 GMT",0,-1,1351,"[10.5, 10.0, 8.0]",10.5,-1.0,-1,510,0,100.0,100.0,1,0,0,5.0,1
275575831397,amazon,kindle fire hd 2,7.0,16,3.50,"16 Dec, 2022 20:21:42 GMT",0,-1,341,"[20.0, 19.0]",20.0,1.0,1280x800,253,0,100.0,100.0,1,0,0,10.0,1
325441208950,amazon,kindle fire hd 2,7.0,16,3.35,"02 Dec, 2022 18:37:10 GMT",0,-1,782,"[14.5, 14.0]",14.5,-1.0,1280x800,702,0,100.0,100.0,1,0,0,12.99,1
285063203694,amazon,kindle fire 9,7.0,16,4.45,"11 Dec, 2022 15:26:34 GMT",0,-1,1393,"[29.0, 28.0, 28.0, 20.0]",29.0,-1.0,1024x600,197,0,100.0,100.0,1,0,0,20.0,1
275569157181,amazon,kindle fire 7,7.0,16,4.50,"13 Dec, 2022 11:13:16 GMT",0,-1,1269,[],10.0,-1.0,-1,995,0,100.0,100.0,1,0,0,10.0,0
295261040832,amazon,kindle fire hdx 3,7.0,16,3.35,"14 Oct, 2022 14:52:20 BST",0,-1,2569,"[10.5, 10.0, 5.0]",10.5,2.0,1920x1200,2800,0,98.2,98.0,1,0,0,5.0,1
225285890258,amazon,kindle fire hd 7,7.0,16,3.25,"14 Dec, 2022 10:38:40 GMT",0,-1,1811,"[9.29, 8.79, 2.75, 0.99]",9.29,-1.0,-1,944,0,100.0,100.0,1,0,0,0.99,1
155233985240,amazon,kindle fire hd 9,7.0,32,6.92,"08 Nov, 2022 09:19:34 GMT",0,-1,1832,"[14.5, 14.0]",14.5,-1.0,-1,173,0,100.0,100.0,1,0,2,12.99,1
165816322808,amazon,kindle fire hd 10,8.0,32,0,"06 Dec, 2022 21:08:01 GMT",0,-1,1282,[50.0],50.0,-1.0,1280x800,1500,0,100.0,97.0,0,0,2,50.0,1
295294580802,amazon,kindle fire hd 10,8.0,32,0,"30 Oct, 2022 19:52:30 GMT",0,-1,140,[65.0],65.0,-1.0,-1,77,0,100.0,100.0,0,0,2,65.0,1
304723145452,amazon,kindle fire hd 10,8.0,32,7.00,"06 Dec, 2022 12:16:54 GMT",0,-1,133,"[32.0, 31.0, 21.0]",32.0,-1.0,1280x800,257,0,100.0,100.0,1,0,0,20.0,1
385276277879,amazon,kindle fire hd 10,8.0,32,0,"08 Dec, 2022 21:48:44 GMT",0,-1,8,[49.0],49.0,-1.0,1280x800,23,0,100.0,100.0,0,0,2,49.0,1
234732124336,amazon,kindle fire hd 10,8.0,32,7.00,"23 Oct, 2022 21:10:01 BST",0,-1,342,"[30.0, 29.0, 28.0, 23.0, 22.22]",30.0,2.0,1280x800,231,0,100.0,100.0,1,0,1,15.0,1
255837360947,amazon,kindle fire hd 10,8.0,32,6.92,"27 Nov, 2022 12:59:31 GMT",0,-1,455,"[43.0, 42.0]",43.0,2.0,1280x800,13,0,100.0,100.0,0,0,2,35.0,1
255870739658,amazon,kindle fire hd kids 10,8.0,32,6.85,"14 Dec, 2022 20:12:39 GMT",0,-1,214,"[43.0, 42.0, 40.0, 35.0]",43.0,2.0,-1,91,0,100.0,100.0,1,0,2,21.7,1
275568364285,amazon,kindle fire hd 12,8.0,32,4.99,"08 Dec, 2022 18:58:45 GMT",0,-1,3422,"[51.0, 50.0, 30.0, 16.0]",51.0,2.0,-1,3300,0,100.0,99.0,0,0,2,9.99,1
403977888528,amazon,kindle fire hd 11,10.0,32,2.76,"12 Nov, 2022 10:08:03 GMT",0,-1,28,"[102.0, 100.0, 90.0, 82.24]",102.0,-1.0,1920x1200,55,0,100.0,100.0,1,0,0,80.0,1
204177387529,amazon,kindle fire hd 10,8.0,32,7.99,"16 Dec, 2022 19:50:00 GMT",1,14,-1,[9.99],9.99,-1.0,-1,35000,0,99.4,99.0,1,0,1,9.99,1
385278206818,amazon,kindle fire hd 10,8.0,32,7.99,"16 Dec, 2022 19:25:00 GMT",1,14,-1,[],9.99,-1.0,-1,35000,0,99.4,99.0,1,0,1,9.99,0
225269269350,amazon,kindle fire hd 10,8.0,32,4.99,"01 Dec, 2022 09:00:31 GMT",0,-1,659,"[56.0, 55.0, 55.0, 47.0, 47.0, 45.0, 25.01]",56.0,2.0,1280x800,219,0,100.0,100.0,1,0,0,20.0,1
364008204999,amazon,kindle fire hd 10,8.0,32,4.95,"10 Oct, 2022 19:40:00 BST",1,30,-1,"[21.5, 20.5, 20.01, 17.0, 15.8, 6.0]",21.5,-1.0,-1,794000,0,99.5,99.0,1,0,0,4.99,1
115628618714,amazon,kindle fire hd 12,8.0,32,6.92,"12 Dec, 2022 16:42:29 GMT",0,-1,361,"[44.0, 43.0, 43.0, 40.0, 33.0, 31.0]",44.0,2.0,1280x800,26,0,100.0,100.0,0,0,2,30.0,1
385276341880,amazon,kindle fire hd 12,8.0,32,0,"10 Dec, 2022 22:33:13 GMT",0,-1,8,[],52.0,2.0,1280x800,23,0,100.0,100.0,0,0,2,52.0,0
255862070508,amazon,kindle fire hd 10,8.0,32,4.45,"11 Dec, 2022 20:55:01 GMT",0,-1,841,"[48.0, 47.0, 27.0, 23.0, 21.0, 16.93, 0.99]",48.0,-1.0,1280x800,474,0,100.0,100.0,1,0,1,0.99,1
125645524459,amazon,kindle fire kids 10,8.0,32,6.50,"10 Dec, 2022 13:13:19 GMT",0,-1,297,"[51.0, 49.0, 50.0, 46.0, 42.0, 37.0, 25.0, 20.0, 17.0, 7.0, 2.0, 1.0]",51.0,-1.0,-1,162,0,100.0,100.0,1,0,0,0.99,1
125647095092,amazon,kindle fire kids 10,8.0,32,5.00,"11 Dec, 2022 15:52:33 GMT",0,-1,1031,[56.0],56.0,2.0,-1,250,0,100.0,100.0,1,0,0,0.99,1
295418922053,amazon,kindle fire hd 12,8.0,32,5.55,"16 Dec, 2022 12:44:26 GMT",0,-1,163,[40.0],40.0,2.0,1280x800,60,0,100.0,100.0,0,0,1,40.0,1
125647092254,amazon,kindle fire hd kids 10,8.0,32,5.00,"11 Dec, 2022 15:49:27 GMT",0,-1,1031,[62.0],62.0,2.0,-1,250,0,100.0,100.0,1,0,0,0.99,1
385207739734,amazon,kindle fire hd 10,8.0,32,7.99,"09 Nov, 2022 11:34:48 GMT",1,14,-1,"[28.5, 27.5, 26.0, 20.0, 10.0, 9.0]",28.5,-1.0,-1,35000,0,99.4,99.0,1,0,1,4.99,1
285025721406,amazon,kindle fire hd 10,8.0,32,6.92,"10 Nov, 2022 18:39:56 GMT",1,14,350,"[54.08, 53.08]",54.08,2.0,1280x800,105,0,100.0,100.0,0,0,2,40.0,1
325385691832,amazon,kindle fire hd 10,8.0,32,7.99,"07 Nov, 2022 20:25:00 GMT",1,14,-1,"[16.0, 15.0]",16.0,-1.0,-1,35000,0,99.4,99.0,1,0,1,9.99,1
325385500719,amazon,kindle fire hd 10,8.0,32,7.99,"02 Nov, 2022 19:25:00 GMT",1,14,-1,"[23.0, 22.0, 15.55, 12.75]",23.0,-1.0,-1,35000,0,99.4,99.0,1,0,1,9.99,1
385181088797,amazon,kindle fire hd 10,8.0,32,2.76,"20 Oct, 2022 00:12:08 BST",0,-1,425,"[31.0, 30.0]",31.0,2.0,-1,425,0,100.0,100.0,1,0,0,25.0,1
175476091725,amazon,kindle fire hd 10,8.0,32,6.92,"10 Nov, 2022 20:52:40 GMT",0,-1,1080,"[41.0, 40.0, 35.0, 34.0]",41.0,2.0,-1,354,0,100.0,100.0,1,0,2,30.0,1
325384506638,amazon,kindle fire hd 10,8.0,32,7.99,"29 Oct, 2022 20:05:00 BST",1,14,-1,[9.99],9.99,-1.0,-1,35000,0,99.4,99.0,1,0,1,9.99,1
314260408103,amazon,kindle fire hd 12,8.0,32,2.75,"08 Dec, 2022 21:19:08 GMT",0,-1,5292,"[53.1, 52.25, 50.0, 43.0]",53.1,2.0,1280x800,2300,0,100.0,100.0,0,0,0,43.0,1
275526775869,amazon,kindle fire hd 10,8.0,32,3.75,"11 Nov, 2022 09:55:06 GMT",0,-1,422,"[39.5, 38.5, 35.0, 32.0, 28.0, 4.0]",39.5,2.0,1280x800,146,0,100.0,100.0,1,0,0,0.99,1
385272089175,amazon,kindle fire hd 10,8.0,32,4.45,"10 Dec, 2022 16:46:17 GMT",0,-1,50,"[51.0, 50.0, 40.01, 34.0]",51.0,2.0,-1,25,0,100.0,100.0,0,0,1,30.0,1
325387530430,amazon,kindle fire hd 10,8.0,32,7.99,"25 Oct, 2022 19:30:00 BST",1,14,-1,"[11.5, 11.0]",11.5,-1.0,-1,35000,0,99.4,99.0,1,0,1,4.99,1
204144279733,amazon,kindle fire hd kids 10,8.0,32,7.99,"18 Nov, 2022 13:25:00 GMT",1,14,-1,"[26.0, 25.0, 14.0, 10.0]",26.0,-1.0,-1,35000,0,99.4,99.0,1,0,1,9.99,1
364060491773,amazon,kindle fire hd 12,8.0,32,4.99,"02 Dec, 2022 22:33:13 GMT",0,-1,6,[],46.99,2.0,-1,12,0,100.0,100.0,0,0,0,46.99,0
284988094856,amazon,kindle fire hd kids 7,8.0,32,4.45,"09 Oct, 2022 21:25:55 BST",0,-1,96,"[43.0, 40.0, 35.0]",43.0,-1.0,1280x800,125,0,100.0,100.0,1,0,1,34.0,1
374346195554,amazon,kindle fire hd kids 10,8.0,32,3.50,"16 Nov, 2022 21:01:26 GMT",1,30,-1,"[53.0, 52.0, 50.0, 26.0, 25.0, 24.0, 22.0]",53.0,2.0,1280x800,1400000,0,99.2,98.0,1,0,0,19.99,1
204162276546,amazon,kindle fire hd 10,8.0,32,0,"30 Nov, 2022 19:52:47 GMT",0,-1,1420,"[35.0, 34.8, 29.0, 28.0, 28.0, 26.0, 25.0, 24.0, 23.0, 20.0, 17.0, 15.0, 14.0, 10.0, 10.0, 8.0]",35.0,-1.0,1280x800,770,0,100.0,100.0,1,0,0,0.99,1
385170694070,amazon,kindle fire hd 10,8.0,32,7.99,"19 Oct, 2022 19:45:00 BST",1,14,-1,"[32.0, 31.0, 25.0, 23.0]",32.0,2.0,1280x800,35000,0,99.4,99.0,1,0,1,19.99,1
175506168815,amazon,kindle fire hd 10,8.0,32,2.65,"03 Dec, 2022 14:45:55 GMT",0,-1,91,"[37.0, 36.0, 34.0, 33.0, 31.09, 24.0, 14.0, 10.0]",37.0,-1.0,-1,50,0,100.0,100.0,1,0,1,5.0,1
403930874476,amazon,kindle fire hd 10,8.0,32,0,"16 Oct, 2022 19:53:41 BST",0,-1,389,"[16.01, 15.01, 12.89, 10.0, 3.5, 3.0]",16.01,2.0,-1,463,0,100.0,100.0,1,1,0,0.99,1
165724777526,alcatel,pixi 3 model 8055,7.0,8,3.20,"30 Oct, 2022 19:11:01 GMT",1,30,-1,"[13.5, 13.0, 11.0, 10.0, 6.0, 4.0, 2.0]",13.5,-1.0,-1,45000,1,99.9,100.0,1,0,0,0.99,1
285058369457,amazon,kindle fire hd 5,8.0,12,3.58,"11 Dec, 2022 21:30:01 GMT",0,-1,57,"[16.0, 15.0, 14.0, 11.88, 8.0]",16.0,-1.0,1280x800,10,0,100.0,100.0,1,0,0,5.0,1
334645287446,amazon,kindle fire hd 12,8.0,32,4.99,"05 Dec, 2022 14:48:50 GMT",0,-1,301,"[46.0, 45.0, 7.0, 6.0]",46.0,-1.0,1280x800,604,0,98.7,98.0,0,0,0,3.0,1
334632759332,amazon,kindle fire hd 12,8.0,32,3.99,"25 Nov, 2022 12:20:22 GMT",0,-1,301,"[34.0, 33.0, 32.0, 26.01, 17.0, 12.0, 11.0, 10.0, 7.0, 6.0, 5.0]",34.0,-1.0,1280x800,604,0,98.7,98.0,0,0,0,3.0,1
165814057535,amazon,kindle fire hd 12,8.0,32,0,"05 Dec, 2022 16:57:21 GMT",0,-1,1282,[],65.0,2.0,1280x800,1500,0,100.0,97.0,0,0,2,65.0,0
364067603234,amazon,kindle fire hd 12,8.0,32,4.99,"09 Dec, 2022 22:34:03 GMT",0,-1,6,[],46.99,2.0,-1,12,0,100.0,100.0,0,0,0,46.99,0
185632183403,samsung,galaxy tab sm-t365,8.0,16,5.00,"01 Nov, 2022 18:32:03 GMT",0,-1,83,"[36.0, 35.0, 31.5, 25.0]",36.0,-1.0,-1,62,0,100.0,100.0,1,0,0,25.0,1
125655719168,samsung,galaxy tab sm-t365,8.0,16,6.92,"16 Dec, 2022 16:40:17 GMT",0,-1,-1,[],40.0,1.5,1280x800,346,0,100.0,100.0,1,0,2,40.0,0
185646953351,samsung,galaxy tab sm-t365,8.0,16,6.92,"13 Nov, 2022 07:54:39 GMT",0,-1,487,"[35.0, 34.01, 30.0, 27.1, 26.0]",35.0,-1.0,1280x800,154,0,100.0,100.0,1,0,2,22.6,1
125624979743,samsung,galaxy tab sm-t365,8.0,16,7.99,"23 Nov, 2022 14:17:03 GMT",1,30,-1,[7.49],7.49,1.5,1280x800,136000,0,97.7,97.0,1,0,0,7.49,1
314228338137,samsung,galaxy tab sm-t365,8.0,16,7.99,"14 Nov, 2022 08:31:00 GMT",1,30,-1,"[8.5, 8.0]",8.5,1.5,1280x800,136000,0,97.7,97.0,1,0,0,7.49,1
385173396586,amazon,kindle basic 7,6.0,4,7.99,"29 Oct, 2022 19:15:00 BST",1,14,-1,"[21.0, 20.0, 20.0, 12.5, 10.0]",21.0,-1.0,-1,35000,0,99.4,99.0,1,0,1,9.99,1
204144956970,amazon,kindle basic 7,6.0,4,7.99,"12 Nov, 2022 08:27:24 GMT",1,14,-1,[9.99],9.99,-1.0,-1,35000,0,99.4,99.0,1,0,1,9.99,1
325414161652,amazon,kindle basic 7,6.0,4,7.99,"24 Nov, 2022 20:30:00 GMT",1,14,-1,"[18.0, 17.55]",18.0,-1.0,-1,35000,0,99.4,99.0,1,0,1,9.99,1
385175009155,amazon,kindle basic 7,6.0,4,7.99,"05 Nov, 2022 20:15:00 GMT",1,14,-1,"[31.0, 30.0, 19.0, 15.37]",31.0,-1.0,-1,35000,0,99.4,99.0,1,0,1,9.99,1
314225405095,amazon,kindle fire 7,6.0,4,3.35,"20 Nov, 2022 19:12:38 GMT",1,30,10510,"[23.22, 22.22, 22.0, 20.22, 20.0]",23.22,1.0,600x800,17000,0,99.8,100.0,1,0,0,14.99,1
325415647976,amazon,kindle basic 7,6.0,4,7.99,"13 Nov, 2022 01:05:30 GMT",1,14,-1,[9.99],9.99,-1.0,-1,35000,0,99.4,99.0,1,0,1,9.99,1
165706631420,apple,ipad air 2,9.7,64,0,"19 Oct, 2022 20:01:00 BST",1,30,-1,"[148.0, 146.0, 132.0, 130.0, 120.0, 102.0, 90.0, 41.08, 30.0, 1.0]",148.0,-1.0,-1,45000,1,99.9,100.0,0,0,0,0.99,1
285071205825,apple,ipad air 2,9.7,64,9.20,"11 Dec, 2022 18:51:17 GMT",0,-1,37,"[102.0, 100.0, 97.0, 68.0, 60.0]",102.0,1.0,2048x1536,60,0,100.0,100.0,1,0,2,50.0,1
165706642537,apple,ipad 1,9.7,16,0,"12 Oct, 2022 20:10:01 BST",1,30,-1,"[82.0, 80.0, 56.0, 55.0, 44.0, 30.0, 10.0, 2.0, 1.0]",82.0,-1.0,-1,45000,1,99.9,100.0,0,0,0,0.99,1
155291709983,apple,ipad 1,9.7,16,4.33,"11 Dec, 2022 21:48:40 GMT",0,-1,131,[],7.99,-1.0,-1,278,0,98.6,96.0,1,0,0,7.99,0
234797656243,apple,ipad mini 1,7.9,16,3.50,"07 Dec, 2022 13:20:07 GMT",0,-1,87,"[56.0, 55.0, 41.51, 26.0, 26.0]",56.0,-1.0,1024x768,142,0,100.0,100.0,1,0,0,25.0,1
155279168006,apple,ipad 1,9.7,16,4.33,"04 Dec, 2022 21:00:01 GMT",0,-1,131,[],7.99,-1.0,-1,278,0,98.6,96.0,1,0,0,7.99,0
275511988113,samsung,galaxy tab a t595,10.5,32,11.15,"30 Oct, 2022 18:42:32 GMT",1,30,3921,"[74.59, 72.59, 71.0, 60.0, 41.0, 40.0]",74.59,3.0,-1,5200,0,100.0,99.0,1,0,2,39.99,1
255799488351,samsung,galaxy tab a t590,10.5,32,4.99,"04 Nov, 2022 20:26:30 GMT",0,-1,452,"[68.0, 66.0, 64.0, 60.0, 50.0, 13.0, 10.0]",68.0,2.0,1920x1200,392,0,100.0,100.0,1,0,0,9.99,1
255811008241,samsung,galaxy tab a t590,10.5,32,4.99,"11 Nov, 2022 21:41:23 GMT",0,-1,452,"[82.0, 80.0, 73.0, 71.0, 60.0, 56.0, 50.0, 20.0, 19.0]",82.0,2.0,1920x1200,392,0,100.0,100.0,1,0,0,9.99,1
155255152133,samsung,galaxy tab a t590,10.5,32,3.59,"20 Nov, 2022 14:40:25 GMT",0,-1,319,"[87.0, 85.0, 70.0, 62.0, 59.0, 53.0]",87.0,2.0,1920x1200,420,0,100.0,100.0,1,0,0,43.0,1
195448127237,samsung,galaxy tab a t590,10.5,32,0,"09 Nov, 2022 09:20:57 GMT",0,-1,740,"[29.0, 28.0, 26.0]",29.0,2.0,1920x1200,541,0,100.0,100.0,1,0,0,25.0,1
354414261403,samsung,galaxy tab a,10.5,32,6.92,"03 Dec, 2022 14:08:58 GMT",0,-1,723,"[71.0, 69.55, 63.08, 60.0, 51.0, 49.0, 46.89, 46.0, 43.08, 40.08, 40.0, 35.35, 34.0, 32.0, 31.0]",71.0,2.0,1900x1200,41,0,100.0,100.0,1,0,2,30.0,1
144791320537,samsung,galaxy tab a t595,10.5,32,4.45,"08 Nov, 2022 10:55:20 GMT",0,-1,24,[95.0],95.0,3.0,1920x1200,38,0,95.2,95.0,0,0,1,95.0,1
314211659137,samsung,galaxy tab a t595,10.5,32,6.95,"07 Nov, 2022 22:55:54 GMT",0,-1,1,[120.0],120.0,3.0,1920x1200,1,0,100.0,100.0,0,0,2,120.0,1
234803535385,samsung,galaxy tab a8 t290,10.1,32,4.45,"08 Dec, 2022 21:21:43 GMT",0,-1,67,[],125.0,-1.0,1920x1200,182,0,98.6,99.0,1,0,0,125.0,0
225204200698,samsung,galaxy tab a,10.5,32,6.45,"20 Oct, 2022 21:00:01 BST",0,-1,2448,"[129.0, 127.0, 76.0, 52.0, 50.0, 50.0]",129.0,3.0,1900x1200,952,0,100.0,100.0,1,0,0,40.0,1
155241649670,samsung,galaxy tab a t590,10.5,32,3.59,"12 Nov, 2022 20:57:59 GMT",0,-1,319,"[102.0, 100.0, 88.0, 71.0, 55.0, 47.0, 45.0]",102.0,2.0,1920x1200,420,0,100.0,100.0,1,0,0,43.0,1
394359314998,samsung,galaxy tab a t590,10.5,32,4.45,"09 Dec, 2022 01:04:50 GMT",0,-1,669,[],150.0,-1.0,-1,1400,0,100.0,99.0,0,0,1,150.0,0
234814148736,samsung,galaxy tab a8 t290,10.5,32,4.45,"16 Dec, 2022 22:34:01 GMT",0,-1,67,[],125.0,-1.0,-1,182,0,98.6,99.0,1,0,0,125.0,0
144774129396,samsung,galaxy tab a t595,10.5,32,4.45,"26 Oct, 2022 20:22:59 BST",0,-1,24,[95.0],95.0,3.0,1920x1200,38,0,95.2,95.0,0,0,1,95.0,1
234782278479,samsung,galaxy tab a8 t290,10.1,32,3.35,"23 Nov, 2022 13:22:22 GMT",0,-1,67,[],125.0,-1.0,1920x1200,182,0,98.6,99.0,1,0,0,125.0,0
234792104559,samsung,galaxy tab a8 t290,10.5,32,3.35,"30 Nov, 2022 13:23:38 GMT",0,-1,67,[],125.0,-1.0,1920x1200,182,0,98.6,99.0,1,0,0,125.0,0
394370492936,samsung,galaxy tab a t590,10.5,32,4.45,"16 Dec, 2022 01:05:11 GMT",0,-1,669,[],150.0,-1.0,-1,1400,0,100.0,99.0,0,0,1,150.0,0
225299055024,samsung,galaxy tab s4 t837,10.5,64,8.99,"17 Dec, 2022 12:35:48 GMT",1,30,-1,[],69.99,4.0,2560x1600,5000,0,99.2,99.0,1,0,1,69.99,0
144846556025,samsung,galaxy tab s4,10.5,64,8.05,"11 Dec, 2022 23:44:30 GMT",0,-1,420,"[163.0, 160.0, 150.0, 123.89]",163.0,4.0,2560x1600,251,0,100.0,100.0,0,0,1,107.0,1
115580680838,samsung,galaxy tab s4,10.5,64,3.59,"05 Nov, 2022 18:00:01 GMT",0,-1,772,"[144.0, 142.0, 140.0, 134.0, 106.0, 96.0, 92.0, 90.0, 86.0, 85.0]",144.0,4.0,2560x1600,71,0,100.0,100.0,1,0,0,80.0,1
155256485766,samsung,galaxy tab s4 t835,10.5,64,5.99,"21 Nov, 2022 16:16:01 GMT",1,14,-1,"[43.11, 42.11, 36.0, 10.0, 9.5, 2.0]",43.11,4.0,1600x2560,2700,0,99.5,98.0,1,1,1,0.01,1
155234487230,samsung,galaxy tab s4 t835,10.5,64,5.99,"08 Nov, 2022 15:30:50 GMT",1,14,-1,"[9.0, 9.0, 6.9, 4.0]",9.0,4.0,1600x2560,2700,0,99.5,98.0,1,1,1,0.01,1
144838406499,samsung,galaxy tab s4,10.5,64,11.15,"10 Dec, 2022 18:00:01 GMT",0,-1,1457,"[155.0, 150.0, 141.0, 125.0]",155.0,4.0,2560x1600,242,0,97.9,98.0,1,0,2,63.0,1
225283189737,samsung,galaxy tab s4 t835,10.5,64,4.50,"12 Dec, 2022 21:24:32 GMT",1,14,-1,"[51.0, 50.0, 40.99, 35.0, 27.0, 17.0, 16.0, 15.0, 8.0, 8.0, 5.0, 1.9]",51.0,4.0,-1,7000,0,99.7,100.0,1,1,0,0.99,1
285003696587,samsung,galaxy tab s4 t835,10.5,64,2.95,"23 Oct, 2022 14:21:26 BST",0,-1,1868,"[139.0, 138.0, 95.0, 92.0, 90.0, 68.0, 59.0, 58.0]",139.0,-1.0,-1,485,0,100.0,99.0,1,0,0,55.0,1
225271069028,samsung,galaxy tab s5e,10.5,64,6.92,"04 Dec, 2022 15:06:44 GMT",0,-1,765,"[128.52, 126.52, 112.0, 110.0, 85.0]",128.52,4.0,2560x1600,54,0,100.0,100.0,1,0,2,85.0,1
234807074535,samsung,galaxy tab s5,10.5,64,6.00,"11 Dec, 2022 18:17:51 GMT",0,-1,189,[],150.0,4.0,2560x1600,78,0,100.0,100.0,1,0,1,150.0,0
204128895440,samsung,galaxy tab s4 t830,10.5,64,0,"29 Oct, 2022 15:03:45 BST",0,-1,251,"[155.0, 150.0, 142.0, 139.0, 110.0]",155.0,-1.0,-1,9,0,100.0,100.0,1,0,0,100.0,1
304724345031,samsung,galaxy tab s4,10.5,64,7.95,"03 Dec, 2022 09:38:33 GMT",0,-1,387,"[128.01, 126.01, 125.0, 121.0]",128.01,4.0,2560x1600,115,0,100.0,100.0,1,0,1,99.0,1
175526258837,samsung,galaxy tab s2 t810,9.7,32,2.75,"16 Dec, 2022 17:54:24 GMT",0,-1,180,"[48.0, 47.0, 43.0, 41.0, 37.0, 35.0, 31.0, 29.0]",48.0,3.0,2048x1536,132,0,0.0,0.0,1,0,0,28.8,1
155289900794,samsung,galaxy tab s2 t810,9.7,32,2.99,"04 Dec, 2022 22:00:15 GMT",1,14,2375,[67.0],67.0,3.0,-1,4600,0,98.3,98.0,1,0,0,0.99,1
204129889448,samsung,galaxy tab s2 t813,9.7,32,0,"26 Oct, 2022 17:42:28 BST",0,-1,952,"[68.0, 66.0, 58.0, 50.0, 37.0, 35.0]",68.0,3.0,-1,772,0,100.0,100.0,1,0,0,35.0,1
275503180921,samsung,galaxy tab s2 t810,9.7,32,4.45,"24 Oct, 2022 09:34:54 BST",0,-1,366,"[52.0, 51.0, 50.0]",52.0,3.0,-1,32,0,100.0,100.0,1,0,1,50.0,1
134295052799,samsung,galaxy tab s2 t815,9.7,32,3.30,"30 Oct, 2022 11:29:11 GMT",0,-1,833,"[47.9, 46.9, 40.0, 36.0, 35.0, 32.0, 29.99, 25.0]",47.9,3.0,-1,443,0,100.0,100.0,1,0,0,24.99,1
304728735932,samsung,galaxy tab s2 t813,9.7,32,3.99,"12 Dec, 2022 23:46:37 GMT",0,-1,52,"[46.0, 45.0, 44.0, 41.0, 35.0, 30.0]",46.0,-1.0,2048x1536,18,0,100.0,100.0,1,0,0,29.99,1
204129533775,samsung,galaxy tab s3 t820,9.7,32,4.98,"30 Oct, 2022 13:05:00 GMT",0,-1,1755,"[122.0, 120.0, 110.0, 102.0, 100.0, 89.0, 85.0, 66.0, 59.0, 56.0]",122.0,4.0,2048x1536,194,0,100.0,100.0,1,0,0,49.0,1
204141867229,samsung,galaxy tab s3 t820,9.7,32,5.32,"11 Nov, 2022 18:45:01 GMT",0,-1,1755,"[170.0, 165.0, 127.0, 101.0, 75.7, 69.0]",170.0,4.0,-1,194,0,100.0,100.0,1,0,2,55.0,1
165762234073,samsung,galaxy tab s3 t820,9.7,32,3.00,"12 Nov, 2022 15:39:29 GMT",0,-1,484,"[66.0, 64.0, 60.0, 59.0, 53.0, 51.0, 31.0]",66.0,4.0,-1,86,0,100.0,100.0,1,0,0,30.0,1
295252666920,samsung,galaxy tab s2 t813,9.7,32,4.45,"08 Oct, 2022 21:22:54 BST",0,-1,193,"[47.0, 45.89, 26.0, 25.0]",47.0,3.0,-1,94,0,77.8,78.0,1,0,0,25.0,1
165740821701,samsung,galaxy tab s2 t810,9.7,32,4.45,"31 Oct, 2022 16:17:14 GMT",0,-1,51,"[60.0, 59.0, 55.05, 50.0, 44.0, 42.66, 40.59, 30.0]",60.0,3.0,2048x1536,7,0,100.0,100.0,1,0,1,30.0,1
285045504821,samsung,galaxy tab s3 t820,9.7,32,7.50,"27 Nov, 2022 13:15:08 GMT",0,-1,776,[75.0],75.0,4.0,2048x1536,508,0,100.0,100.0,1,0,2,75.0,1
275518025691,samsung,galaxy tab s2 t813,9.7,32,3.49,"04 Nov, 2022 11:19:54 GMT",0,-1,543,"[65.0, 63.0, 45.0, 42.0, 40.0]",65.0,-1.0,2048x1536,387,0,100.0,100.0,1,0,0,39.0,1
204111023405,samsung,galaxy tab s2 t817,9.7,32,7.99,"10 Oct, 2022 07:14:54 BST",1,14,-1,"[62.0, 61.0, 52.0, 52.0, 40.0, 33.0, 25.0, 23.0]",62.0,-1.0,-1,35000,0,99.4,99.0,1,0,1,19.99,1
385176521384,samsung,galaxy tab s2 t815,9.7,32,4.99,"27 Oct, 2022 20:26:01 BST",0,-1,-1,[31.0],31.0,-1.0,-1,48000,0,100.0,100.0,1,1,1,0.99,1
225259905078,samsung,galaxy tab s2 t710,8.0,32,5.55,"26 Nov, 2022 13:33:05 GMT",0,-1,396,"[40.0, 39.0, 32.0, 31.0]",40.0,3.0,2048x1536,149,0,100.0,100.0,1,0,1,31.0,1
155212378131,samsung,galaxy tab s3 t820,9.7,32,5.46,"28 Oct, 2022 22:00:01 BST",0,-1,848,"[89.0, 87.0, 85.0, 80.0, 74.0, 70.0, 68.0]",89.0,4.0,-1,48,0,100.0,100.0,1,0,1,50.0,1
