idx,apple,samsung,amazon,others,screensize,storage,isnight,returnsaccepted,isused,isbroken,deliveryspeed,se_apple,se_samsung,se_amazon,se_others,se_screensize,se_storage,se_isnight,se_returnsaccepted,se_isused,se_isbroken,se_deliveryspeed,r_squared
2205,-1.9569715,-1.3005222,-.21713632,-.70724398,.30188471,.00063202169,.06737791,-.18617529,-.56770986,-.69965106,.10336602,.12792887,.11910437,.10181853,.1110443,.0089623695,.000045636363,.022491559,.029014023,.031438537,.04840849,.014460799,.77239138
2206,-1.9569715,-1.3005222,-.21713632,-.70724398,.30188471,.00063202169,.06737791,-.18617529,-.56770986,-.69965106,.10336602,.12792887,.11910437,.10181853,.1110443,.0089623695,.000045636363,.022491559,.029014023,.031438537,.04840849,.014460799,.77239138
2207,-1.9569715,-1.3005222,-.21713632,-.70724398,.30188471,.00063202169,.06737791,-.18617529,-.56770986,-.69965106,.10336602,.12792887,.11910437,.10181853,.1110443,.0089623695,.000045636363,.022491559,.029014023,.031438537,.04840849,.014460799,.77239138
2208,-1.9569715,-1.3005222,-.21713632,-.70724398,.30188471,.00063202169,.06737791,-.18617529,-.56770986,-.69965106,.10336602,.12792887,.11910437,.10181853,.1110443,.0089623695,.000045636363,.022491559,.029014023,.031438537,.04840849,.014460799,.77239138
2209,-1.9569715,-1.3005222,-.21713632,-.70724398,.30188471,.00063202169,.06737791,-.18617529,-.56770986,-.69965106,.10336602,.12792887,.11910437,.10181853,.1110443,.0089623695,.000045636363,.022491559,.029014023,.031438537,.04840849,.014460799,.77239138
2210,-1.9569715,-1.3005222,-.21713632,-.70724398,.30188471,.00063202169,.06737791,-.18617529,-.56770986,-.69965106,.10336602,.12792887,.11910437,.10181853,.1110443,.0089623695,.000045636363,.022491559,.029014023,.031438537,.04840849,.014460799,.77239138
2211,-1.9569715,-1.3005222,-.21713632,-.70724398,.30188471,.00063202169,.06737791,-.18617529,-.56770986,-.69965106,.10336602,.12792887,.11910437,.10181853,.1110443,.0089623695,.000045636363,.022491559,.029014023,.031438537,.04840849,.014460799,.77239138
2212,-1.9569715,-1.3005222,-.21713632,-.70724398,.30188471,.00063202169,.06737791,-.18617529,-.56770986,-.69965106,.10336602,.12792887,.11910437,.10181853,.1110443,.0089623695,.000045636363,.022491559,.029014023,.031438537,.04840849,.014460799,.77239138
2213,-1.9569715,-1.3005222,-.21713632,-.70724398,.30188471,.00063202169,.06737791,-.18617529,-.56770986,-.69965106,.10336602,.12792887,.11910437,.10181853,.1110443,.0089623695,.000045636363,.022491559,.029014023,.031438537,.04840849,.014460799,.77239138
2214,-1.9569715,-1.3005222,-.21713632,-.70724398,.30188471,.00063202169,.06737791,-.18617529,-.56770986,-.69965106,.10336602,.12792887,.11910437,.10181853,.1110443,.0089623695,.000045636363,.022491559,.029014023,.031438537,.04840849,.014460799,.77239138
2215,-1.9569715,-1.3005222,-.21713632,-.70724398,.30188471,.00063202169,.06737791,-.18617529,-.56770986,-.69965106,.10336602,.12792887,.11910437,.10181853,.1110443,.0089623695,.000045636363,.022491559,.029014023,.031438537,.04840849,.014460799,.77239138
2216,-1.9569715,-1.3005222,-.21713632,-.70724398,.30188471,.00063202169,.06737791,-.18617529,-.56770986,-.69965106,.10336602,.12792887,.11910437,.10181853,.1110443,.0089623695,.000045636363,.022491559,.029014023,.031438537,.04840849,.014460799,.77239138
2217,-1.9563814,-1.3012174,-.21641409,-.70615703,.30181989,.00063226244,.067619309,-.1876471,-.56770438,-.6984849,.10371608,.12783599,.11899059,.10174678,.11095945,.0089560244,.000045601362,.022427777,.028857874,.031413287,.048304182,.014436927,.77241927
2218,-1.9563814,-1.3012174,-.21641409,-.70615703,.30181989,.00063226244,.067619309,-.1876471,-.56770438,-.6984849,.10371608,.12783599,.11899059,.10174678,.11095945,.0089560244,.000045601362,.022427777,.028857874,.031413287,.048304182,.014436927,.77241927
2219,-1.9570267,-1.3017557,-.21720746,-.70684242,.30188766,.00063219079,.068131112,-.18749464,-.56788397,-.69845062,.1036191,.12786734,.11902215,.10176912,.11098824,.0089580286,.000045612884,.022433685,.028866589,.031421017,.048316717,.014444753,.77231055
2220,-1.9570267,-1.3017557,-.21720746,-.70684242,.30188766,.00063219079,.068131112,-.18749464,-.56788397,-.69845062,.1036191,.12786734,.11902215,.10176912,.11098824,.0089580286,.000045612884,.022433685,.028866589,.031421017,.048316717,.014444753,.77231055
2221,-1.9570267,-1.3017557,-.21720746,-.70684242,.30188766,.00063219079,.068131112,-.18749464,-.56788397,-.69845062,.1036191,.12786734,.11902215,.10176912,.11098824,.0089580286,.000045612884,.022433685,.028866589,.031421017,.048316717,.014444753,.77231055
2222,-1.9570267,-1.3017557,-.21720746,-.70684242,.30188766,.00063219079,.068131112,-.18749464,-.56788397,-.69845062,.1036191,.12786734,.11902215,.10176912,.11098824,.0089580286,.000045612884,.022433685,.028866589,.031421017,.048316717,.014444753,.77231055
2223,-1.9570267,-1.3017557,-.21720746,-.70684242,.30188766,.00063219079,.068131112,-.18749464,-.56788397,-.69845062,.1036191,.12786734,.11902215,.10176912,.11098824,.0089580286,.000045612884,.022433685,.028866589,.031421017,.048316717,.014444753,.77231055
2224,-1.9852443,-1.3229082,-.23181103,-.72525352,.30445862,.00063293357,.066800617,-.18622689,-.57004851,-.69705248,.10221869,.1282613,.11924952,.10188764,.11116932,.0090060495,.000045603254,.022427926,.028861526,.031423375,.04830819,.014446788,.77256846
2225,-1.9852443,-1.3229082,-.23181103,-.72525352,.30445862,.00063293357,.066800617,-.18622689,-.57004851,-.69705248,.10221869,.1282613,.11924952,.10188764,.11116932,.0090060495,.000045603254,.022427926,.028861526,.031423375,.04830819,.014446788,.77256846
2226,-1.9852443,-1.3229082,-.23181103,-.72525352,.30445862,.00063293357,.066800617,-.18622689,-.57004851,-.69705248,.10221869,.1282613,.11924952,.10188764,.11116932,.0090060495,.000045603254,.022427926,.028861526,.031423375,.04830819,.014446788,.77256846
2227,-1.9852443,-1.3229082,-.23181103,-.72525352,.30445862,.00063293357,.066800617,-.18622689,-.57004851,-.69705248,.10221869,.1282613,.11924952,.10188764,.11116932,.0090060495,.000045603254,.022427926,.028861526,.031423375,.04830819,.014446788,.77256846
2228,-1.9852443,-1.3229082,-.23181103,-.72525352,.30445862,.00063293357,.066800617,-.18622689,-.57004851,-.69705248,.10221869,.1282613,.11924952,.10188764,.11116932,.0090060495,.000045603254,.022427926,.028861526,.031423375,.04830819,.014446788,.77256846
2229,-1.9852443,-1.3229082,-.23181103,-.72525352,.30445862,.00063293357,.066800617,-.18622689,-.57004851,-.69705248,.10221869,.1282613,.11924952,.10188764,.11116932,.0090060495,.000045603254,.022427926,.028861526,.031423375,.04830819,.014446788,.77256846
2230,-1.9852443,-1.3229082,-.23181103,-.72525352,.30445862,.00063293357,.066800617,-.18622689,-.57004851,-.69705248,.10221869,.1282613,.11924952,.10188764,.11116932,.0090060495,.000045603254,.022427926,.028861526,.031423375,.04830819,.014446788,.77256846
2231,-1.9852443,-1.3229082,-.23181103,-.72525352,.30445862,.00063293357,.066800617,-.18622689,-.57004851,-.69705248,.10221869,.1282613,.11924952,.10188764,.11116932,.0090060495,.000045603254,.022427926,.028861526,.031423375,.04830819,.014446788,.77256846
2232,-1.9852443,-1.3229082,-.23181103,-.72525352,.30445862,.00063293357,.066800617,-.18622689,-.57004851,-.69705248,.10221869,.1282613,.11924952,.10188764,.11116932,.0090060495,.000045603254,.022427926,.028861526,.031423375,.04830819,.014446788,.77256846
2233,-1.9568731,-1.3012841,-.21726666,-.70684457,.30189821,.00063217996,.067888461,-.18758224,-.56781435,-.69870532,.1035223,.12788093,.11904179,.1017797,.11099763,.0089590708,.000045617628,.022442617,.028871071,.031425506,.048329867,.014450187,.77232867
2234,-1.9568731,-1.3012841,-.21726666,-.70684457,.30189821,.00063217996,.067888461,-.18758224,-.56781435,-.69870532,.1035223,.12788093,.11904179,.1017797,.11099763,.0089590708,.000045617628,.022442617,.028871071,.031425506,.048329867,.014450187,.77232867
2235,-1.9568731,-1.3012841,-.21726666,-.70684457,.30189821,.00063217996,.067888461,-.18758224,-.56781435,-.69870532,.1035223,.12788093,.11904179,.1017797,.11099763,.0089590708,.000045617628,.022442617,.028871071,.031425506,.048329867,.014450187,.77232867
2236,-1.9568731,-1.3012841,-.21726666,-.70684457,.30189821,.00063217996,.067888461,-.18758224,-.56781435,-.69870532,.1035223,.12788093,.11904179,.1017797,.11099763,.0089590708,.000045617628,.022442617,.028871071,.031425506,.048329867,.014450187,.77232867
2237,-1.9568731,-1.3012841,-.21726666,-.70684457,.30189821,.00063217996,.067888461,-.18758224,-.56781435,-.69870532,.1035223,.12788093,.11904179,.1017797,.11099763,.0089590708,.000045617628,.022442617,.028871071,.031425506,.048329867,.014450187,.77232867
2238,-1.9568731,-1.3012841,-.21726666,-.70684457,.30189821,.00063217996,.067888461,-.18758224,-.56781435,-.69870532,.1035223,.12788093,.11904179,.1017797,.11099763,.0089590708,.000045617628,.022442617,.028871071,.031425506,.048329867,.014450187,.77232867
2239,-1.9467859,-1.2921984,-.2113101,-.69868165,.30091563,.00063268637,.068902589,-.18688528,-.56873035,-.69797826,.10450076,.12782693,.11898232,.10168394,.11093058,.0089636557,.000045548681,.022401262,.028825339,.031379554,.048248295,.014428558,.77241683
2240,-1.9467859,-1.2921984,-.2113101,-.69868165,.30091563,.00063268637,.068902589,-.18688528,-.56873035,-.69797826,.10450076,.12782693,.11898232,.10168394,.11093058,.0089636557,.000045548681,.022401262,.028825339,.031379554,.048248295,.014428558,.77241683
2241,-1.9467859,-1.2921984,-.2113101,-.69868165,.30091563,.00063268637,.068902589,-.18688528,-.56873035,-.69797826,.10450076,.12782693,.11898232,.10168394,.11093058,.0089636557,.000045548681,.022401262,.028825339,.031379554,.048248295,.014428558,.77241683
2242,-1.9467859,-1.2921984,-.2113101,-.69868165,.30091563,.00063268637,.068902589,-.18688528,-.56873035,-.69797826,.10450076,.12782693,.11898232,.10168394,.11093058,.0089636557,.000045548681,.022401262,.028825339,.031379554,.048248295,.014428558,.77241683
2243,-1.9531173,-1.3000076,-.21627399,-.70483434,.30149564,.0006301601,.06920059,-.18834879,-.56686801,-.6992197,.10424162,.12797417,.11909576,.10183078,.11105987,.0089680096,.000045664579,.02245667,.028888974,.031448372,.048347887,.014455589,.77245814
2244,-1.9531173,-1.3000076,-.21627399,-.70483434,.30149564,.0006301601,.06920059,-.18834879,-.56686801,-.6992197,.10424162,.12797417,.11909576,.10183078,.11105987,.0089680096,.000045664579,.02245667,.028888974,.031448372,.048347887,.014455589,.77245814
2245,-1.9531173,-1.3000076,-.21627399,-.70483434,.30149564,.0006301601,.06920059,-.18834879,-.56686801,-.6992197,.10424162,.12797417,.11909576,.10183078,.11105987,.0089680096,.000045664579,.02245667,.028888974,.031448372,.048347887,.014455589,.77245814
2246,-1.9531173,-1.3000076,-.21627399,-.70483434,.30149564,.0006301601,.06920059,-.18834879,-.56686801,-.6992197,.10424162,.12797417,.11909576,.10183078,.11105987,.0089680096,.000045664579,.02245667,.028888974,.031448372,.048347887,.014455589,.77245814
2247,-1.9531173,-1.3000076,-.21627399,-.70483434,.30149564,.0006301601,.06920059,-.18834879,-.56686801,-.6992197,.10424162,.12797417,.11909576,.10183078,.11105987,.0089680096,.000045664579,.02245667,.028888974,.031448372,.048347887,.014455589,.77245814
2248,-1.9531173,-1.3000076,-.21627399,-.70483434,.30149564,.0006301601,.06920059,-.18834879,-.56686801,-.6992197,.10424162,.12797417,.11909576,.10183078,.11105987,.0089680096,.000045664579,.02245667,.028888974,.031448372,.048347887,.014455589,.77245814
2249,-1.9531173,-1.3000076,-.21627399,-.70483434,.30149564,.0006301601,.06920059,-.18834879,-.56686801,-.6992197,.10424162,.12797417,.11909576,.10183078,.11105987,.0089680096,.000045664579,.02245667,.028888974,.031448372,.048347887,.014455589,.77245814
2250,-1.9531173,-1.3000076,-.21627399,-.70483434,.30149564,.0006301601,.06920059,-.18834879,-.56686801,-.6992197,.10424162,.12797417,.11909576,.10183078,.11105987,.0089680096,.000045664579,.02245667,.028888974,.031448372,.048347887,.014455589,.77245814
2251,-1.9531173,-1.3000076,-.21627399,-.70483434,.30149564,.0006301601,.06920059,-.18834879,-.56686801,-.6992197,.10424162,.12797417,.11909576,.10183078,.11105987,.0089680096,.000045664579,.02245667,.028888974,.031448372,.048347887,.014455589,.77245814
2252,-1.9531173,-1.3000076,-.21627399,-.70483434,.30149564,.0006301601,.06920059,-.18834879,-.56686801,-.6992197,.10424162,.12797417,.11909576,.10183078,.11105987,.0089680096,.000045664579,.02245667,.028888974,.031448372,.048347887,.014455589,.77245814
2253,-1.9531173,-1.3000076,-.21627399,-.70483434,.30149564,.0006301601,.06920059,-.18834879,-.56686801,-.6992197,.10424162,.12797417,.11909576,.10183078,.11105987,.0089680096,.000045664579,.02245667,.028888974,.031448372,.048347887,.014455589,.77245814
2254,-1.9531173,-1.3000076,-.21627399,-.70483434,.30149564,.0006301601,.06920059,-.18834879,-.56686801,-.6992197,.10424162,.12797417,.11909576,.10183078,.11105987,.0089680096,.000045664579,.02245667,.028888974,.031448372,.048347887,.014455589,.77245814
2255,-1.9531173,-1.3000076,-.21627399,-.70483434,.30149564,.0006301601,.06920059,-.18834879,-.56686801,-.6992197,.10424162,.12797417,.11909576,.10183078,.11105987,.0089680096,.000045664579,.02245667,.028888974,.031448372,.048347887,.014455589,.77245814
2256,-1.9531173,-1.3000076,-.21627399,-.70483434,.30149564,.0006301601,.06920059,-.18834879,-.56686801,-.6992197,.10424162,.12797417,.11909576,.10183078,.11105987,.0089680096,.000045664579,.02245667,.028888974,.031448372,.048347887,.014455589,.77245814
2257,-1.9531173,-1.3000076,-.21627399,-.70483434,.30149564,.0006301601,.06920059,-.18834879,-.56686801,-.6992197,.10424162,.12797417,.11909576,.10183078,.11105987,.0089680096,.000045664579,.02245667,.028888974,.031448372,.048347887,.014455589,.77245814
2258,-1.9568603,-1.3021923,-.21714042,-.70641923,.30189872,.00063207326,.068426155,-.1882323,-.56799334,-.69791079,.10355966,.1278984,.1190613,.10179391,.1110191,.0089602824,.000045625453,.02246438,.028993344,.031429805,.048366126,.014447401,.77232277
2259,-1.9568603,-1.3021923,-.21714042,-.70641923,.30189872,.00063207326,.068426155,-.1882323,-.56799334,-.69791079,.10355966,.1278984,.1190613,.10179391,.1110191,.0089602824,.000045625453,.02246438,.028993344,.031429805,.048366126,.014447401,.77232277
2260,-1.9568603,-1.3021923,-.21714042,-.70641923,.30189872,.00063207326,.068426155,-.1882323,-.56799334,-.69791079,.10355966,.1278984,.1190613,.10179391,.1110191,.0089602824,.000045625453,.02246438,.028993344,.031429805,.048366126,.014447401,.77232277
2261,-1.9568603,-1.3021923,-.21714042,-.70641923,.30189872,.00063207326,.068426155,-.1882323,-.56799334,-.69791079,.10355966,.1278984,.1190613,.10179391,.1110191,.0089602824,.000045625453,.02246438,.028993344,.031429805,.048366126,.014447401,.77232277
2262,-1.9568603,-1.3021923,-.21714042,-.70641923,.30189872,.00063207326,.068426155,-.1882323,-.56799334,-.69791079,.10355966,.1278984,.1190613,.10179391,.1110191,.0089602824,.000045625453,.02246438,.028993344,.031429805,.048366126,.014447401,.77232277
2263,-1.9568603,-1.3021923,-.21714042,-.70641923,.30189872,.00063207326,.068426155,-.1882323,-.56799334,-.69791079,.10355966,.1278984,.1190613,.10179391,.1110191,.0089602824,.000045625453,.02246438,.028993344,.031429805,.048366126,.014447401,.77232277
2264,-1.9568603,-1.3021923,-.21714042,-.70641923,.30189872,.00063207326,.068426155,-.1882323,-.56799334,-.69791079,.10355966,.1278984,.1190613,.10179391,.1110191,.0089602824,.000045625453,.02246438,.028993344,.031429805,.048366126,.014447401,.77232277
2265,-1.9568603,-1.3021923,-.21714042,-.70641923,.30189872,.00063207326,.068426155,-.1882323,-.56799334,-.69791079,.10355966,.1278984,.1190613,.10179391,.1110191,.0089602824,.000045625453,.02246438,.028993344,.031429805,.048366126,.014447401,.77232277
2266,-1.9583222,-1.3033849,-.21860699,-.70812678,.30206135,.00063176744,.067683399,-.18758327,-.56765437,-.69883978,.10372232,.12789738,.11906748,.10180627,.11101984,.0089643151,.000045621826,.022441473,.028866976,.031425554,.048323978,.014441808,.77227741
2267,-1.9583222,-1.3033849,-.21860699,-.70812678,.30206135,.00063176744,.067683399,-.18758327,-.56765437,-.69883978,.10372232,.12789738,.11906748,.10180627,.11101984,.0089643151,.000045621826,.022441473,.028866976,.031425554,.048323978,.014441808,.77227741
2268,-1.9583222,-1.3033849,-.21860699,-.70812678,.30206135,.00063176744,.067683399,-.18758327,-.56765437,-.69883978,.10372232,.12789738,.11906748,.10180627,.11101984,.0089643151,.000045621826,.022441473,.028866976,.031425554,.048323978,.014441808,.77227741
2269,-1.9583222,-1.3033849,-.21860699,-.70812678,.30206135,.00063176744,.067683399,-.18758327,-.56765437,-.69883978,.10372232,.12789738,.11906748,.10180627,.11101984,.0089643151,.000045621826,.022441473,.028866976,.031425554,.048323978,.014441808,.77227741
2270,-1.9583222,-1.3033849,-.21860699,-.70812678,.30206135,.00063176744,.067683399,-.18758327,-.56765437,-.69883978,.10372232,.12789738,.11906748,.10180627,.11101984,.0089643151,.000045621826,.022441473,.028866976,.031425554,.048323978,.014441808,.77227741
2271,-1.9557922,-1.3010355,-.21572198,-.70570982,.30180034,.0006324742,.067737624,-.1885414,-.56803519,-.69383782,.1033224,.12785029,.11900084,.10176267,.11097158,.008956884,.000045605859,.022426916,.028880218,.031415403,.048535418,.014441773,.77244318
2272,-1.9557922,-1.3010355,-.21572198,-.70570982,.30180034,.0006324742,.067737624,-.1885414,-.56803519,-.69383782,.1033224,.12785029,.11900084,.10176267,.11097158,.008956884,.000045605859,.022426916,.028880218,.031415403,.048535418,.014441773,.77244318
2273,-1.9557922,-1.3010355,-.21572198,-.70570982,.30180034,.0006324742,.067737624,-.1885414,-.56803519,-.69383782,.1033224,.12785029,.11900084,.10176267,.11097158,.008956884,.000045605859,.022426916,.028880218,.031415403,.048535418,.014441773,.77244318
2274,-1.9523753,-1.3028147,-.21284717,-.70197624,.3010298,.00063233334,.07166668,-.18602397,-.56806391,-.69602787,.10585362,.12767678,.11883884,.10161929,.11082252,.0089466767,.000045543424,.022409938,.028822599,.031372759,.04824632,.014427847,.77257949
2275,-1.9523753,-1.3028147,-.21284717,-.70197624,.3010298,.00063233334,.07166668,-.18602397,-.56806391,-.69602787,.10585362,.12767678,.11883884,.10161929,.11082252,.0089466767,.000045543424,.022409938,.028822599,.031372759,.04824632,.014427847,.77257949
2276,-1.9523753,-1.3028147,-.21284717,-.70197624,.3010298,.00063233334,.07166668,-.18602397,-.56806391,-.69602787,.10585362,.12767678,.11883884,.10161929,.11082252,.0089466767,.000045543424,.022409938,.028822599,.031372759,.04824632,.014427847,.77257949
2277,-1.9523753,-1.3028147,-.21284717,-.70197624,.3010298,.00063233334,.07166668,-.18602397,-.56806391,-.69602787,.10585362,.12767678,.11883884,.10161929,.11082252,.0089466767,.000045543424,.022409938,.028822599,.031372759,.04824632,.014427847,.77257949
2278,-1.9523753,-1.3028147,-.21284717,-.70197624,.3010298,.00063233334,.07166668,-.18602397,-.56806391,-.69602787,.10585362,.12767678,.11883884,.10161929,.11082252,.0089466767,.000045543424,.022409938,.028822599,.031372759,.04824632,.014427847,.77257949
2279,-1.9663581,-1.3191562,-.22462776,-.71475673,.30238107,.00063358259,.073711678,-.18470493,-.56847954,-.69501227,.10652989,.12772697,.11894595,.10165743,.1108637,.0089476183,.000045557066,.022441298,.028836148,.031381592,.048263237,.01443915,.7726562
2280,-1.9663581,-1.3191562,-.22462776,-.71475673,.30238107,.00063358259,.073711678,-.18470493,-.56847954,-.69501227,.10652989,.12772697,.11894595,.10165743,.1108637,.0089476183,.000045557066,.022441298,.028836148,.031381592,.048263237,.01443915,.7726562
2281,-1.9663581,-1.3191562,-.22462776,-.71475673,.30238107,.00063358259,.073711678,-.18470493,-.56847954,-.69501227,.10652989,.12772697,.11894595,.10165743,.1108637,.0089476183,.000045557066,.022441298,.028836148,.031381592,.048263237,.01443915,.7726562
2282,-1.9663581,-1.3191562,-.22462776,-.71475673,.30238107,.00063358259,.073711678,-.18470493,-.56847954,-.69501227,.10652989,.12772697,.11894595,.10165743,.1108637,.0089476183,.000045557066,.022441298,.028836148,.031381592,.048263237,.01443915,.7726562
2283,-1.9663581,-1.3191562,-.22462776,-.71475673,.30238107,.00063358259,.073711678,-.18470493,-.56847954,-.69501227,.10652989,.12772697,.11894595,.10165743,.1108637,.0089476183,.000045557066,.022441298,.028836148,.031381592,.048263237,.01443915,.7726562
2284,-1.9663581,-1.3191562,-.22462776,-.71475673,.30238107,.00063358259,.073711678,-.18470493,-.56847954,-.69501227,.10652989,.12772697,.11894595,.10165743,.1108637,.0089476183,.000045557066,.022441298,.028836148,.031381592,.048263237,.01443915,.7726562
2285,-1.9663581,-1.3191562,-.22462776,-.71475673,.30238107,.00063358259,.073711678,-.18470493,-.56847954,-.69501227,.10652989,.12772697,.11894595,.10165743,.1108637,.0089476183,.000045557066,.022441298,.028836148,.031381592,.048263237,.01443915,.7726562
2286,-1.9663581,-1.3191562,-.22462776,-.71475673,.30238107,.00063358259,.073711678,-.18470493,-.56847954,-.69501227,.10652989,.12772697,.11894595,.10165743,.1108637,.0089476183,.000045557066,.022441298,.028836148,.031381592,.048263237,.01443915,.7726562
2287,-1.9663581,-1.3191562,-.22462776,-.71475673,.30238107,.00063358259,.073711678,-.18470493,-.56847954,-.69501227,.10652989,.12772697,.11894595,.10165743,.1108637,.0089476183,.000045557066,.022441298,.028836148,.031381592,.048263237,.01443915,.7726562
2288,-1.9663581,-1.3191562,-.22462776,-.71475673,.30238107,.00063358259,.073711678,-.18470493,-.56847954,-.69501227,.10652989,.12772697,.11894595,.10165743,.1108637,.0089476183,.000045557066,.022441298,.028836148,.031381592,.048263237,.01443915,.7726562
2289,-1.9569101,-1.3015536,-.21719822,-.70674509,.30188355,.00063218782,.068044096,-.18748686,-.56788284,-.69851398,.10362689,.1278898,.11905807,.10178184,.11099932,.0089591732,.000045618039,.022443242,.028871248,.031425666,.048329838,.014449407,.77233398
2290,-1.9569101,-1.3015536,-.21719822,-.70674509,.30188355,.00063218782,.068044096,-.18748686,-.56788284,-.69851398,.10362689,.1278898,.11905807,.10178184,.11099932,.0089591732,.000045618039,.022443242,.028871248,.031425666,.048329838,.014449407,.77233398
2291,-1.9569101,-1.3015536,-.21719822,-.70674509,.30188355,.00063218782,.068044096,-.18748686,-.56788284,-.69851398,.10362689,.1278898,.11905807,.10178184,.11099932,.0089591732,.000045618039,.022443242,.028871248,.031425666,.048329838,.014449407,.77233398
2292,-1.9569101,-1.3015536,-.21719822,-.70674509,.30188355,.00063218782,.068044096,-.18748686,-.56788284,-.69851398,.10362689,.1278898,.11905807,.10178184,.11099932,.0089591732,.000045618039,.022443242,.028871248,.031425666,.048329838,.014449407,.77233398
2293,-1.9569101,-1.3015536,-.21719822,-.70674509,.30188355,.00063218782,.068044096,-.18748686,-.56788284,-.69851398,.10362689,.1278898,.11905807,.10178184,.11099932,.0089591732,.000045618039,.022443242,.028871248,.031425666,.048329838,.014449407,.77233398
2294,-1.9569101,-1.3015536,-.21719822,-.70674509,.30188355,.00063218782,.068044096,-.18748686,-.56788284,-.69851398,.10362689,.1278898,.11905807,.10178184,.11099932,.0089591732,.000045618039,.022443242,.028871248,.031425666,.048329838,.014449407,.77233398
2295,-1.9563234,-1.3071425,-.21569169,-.70639062,.30243352,.00063142879,.065203674,-.18667093,-.56874549,-.69678038,.1007494,.12768166,.11885714,.1016224,.11082492,.0089463564,.000045547251,.022410126,.028823566,.031375941,.048248738,.014442447,.77257061
2296,-1.9563234,-1.3071425,-.21569169,-.70639062,.30243352,.00063142879,.065203674,-.18667093,-.56874549,-.69678038,.1007494,.12768166,.11885714,.1016224,.11082492,.0089463564,.000045547251,.022410126,.028823566,.031375941,.048248738,.014442447,.77257061
2297,-1.9563234,-1.3071425,-.21569169,-.70639062,.30243352,.00063142879,.065203674,-.18667093,-.56874549,-.69678038,.1007494,.12768166,.11885714,.1016224,.11082492,.0089463564,.000045547251,.022410126,.028823566,.031375941,.048248738,.014442447,.77257061
2298,-1.9563234,-1.3071425,-.21569169,-.70639062,.30243352,.00063142879,.065203674,-.18667093,-.56874549,-.69678038,.1007494,.12768166,.11885714,.1016224,.11082492,.0089463564,.000045547251,.022410126,.028823566,.031375941,.048248738,.014442447,.77257061
2299,-1.9563234,-1.3071425,-.21569169,-.70639062,.30243352,.00063142879,.065203674,-.18667093,-.56874549,-.69678038,.1007494,.12768166,.11885714,.1016224,.11082492,.0089463564,.000045547251,.022410126,.028823566,.031375941,.048248738,.014442447,.77257061
2300,-1.9563234,-1.3071425,-.21569169,-.70639062,.30243352,.00063142879,.065203674,-.18667093,-.56874549,-.69678038,.1007494,.12768166,.11885714,.1016224,.11082492,.0089463564,.000045547251,.022410126,.028823566,.031375941,.048248738,.014442447,.77257061
2301,-1.9535184,-1.2975873,-.2137834,-.70334512,.30154818,.00063285121,.067480855,-.1872181,-.56831008,-.69811916,.10350095,.1279067,.11908594,.10182332,.11103339,.0089641688,.000045614084,.022434911,.02886308,.031420682,.048313469,.014439994,.77218944
2302,-1.9535184,-1.2975873,-.2137834,-.70334512,.30154818,.00063285121,.067480855,-.1872181,-.56831008,-.69811916,.10350095,.1279067,.11908594,.10182332,.11103339,.0089641688,.000045614084,.022434911,.02886308,.031420682,.048313469,.014439994,.77218944
2303,-1.9535184,-1.2975873,-.2137834,-.70334512,.30154818,.00063285121,.067480855,-.1872181,-.56831008,-.69811916,.10350095,.1279067,.11908594,.10182332,.11103339,.0089641688,.000045614084,.022434911,.02886308,.031420682,.048313469,.014439994,.77218944
2304,-1.9535184,-1.2975873,-.2137834,-.70334512,.30154818,.00063285121,.067480855,-.1872181,-.56831008,-.69811916,.10350095,.1279067,.11908594,.10182332,.11103339,.0089641688,.000045614084,.022434911,.02886308,.031420682,.048313469,.014439994,.77218944
2305,-1.9535184,-1.2975873,-.2137834,-.70334512,.30154818,.00063285121,.067480855,-.1872181,-.56831008,-.69811916,.10350095,.1279067,.11908594,.10182332,.11103339,.0089641688,.000045614084,.022434911,.02886308,.031420682,.048313469,.014439994,.77218944
2306,-1.9581999,-1.302725,-.21771693,-.70803779,.30194011,.00063231238,.067796439,-.1865108,-.56759316,-.69904411,.10377172,.12787382,.11902346,.10176235,.11099989,.0089576496,.000045608645,.022432351,.028917998,.031422619,.048323724,.014440687,.77232522
2307,-1.9581999,-1.302725,-.21771693,-.70803779,.30194011,.00063231238,.067796439,-.1865108,-.56759316,-.69904411,.10377172,.12787382,.11902346,.10176235,.11099989,.0089576496,.000045608645,.022432351,.028917998,.031422619,.048323724,.014440687,.77232522
2308,-1.9581999,-1.302725,-.21771693,-.70803779,.30194011,.00063231238,.067796439,-.1865108,-.56759316,-.69904411,.10377172,.12787382,.11902346,.10176235,.11099989,.0089576496,.000045608645,.022432351,.028917998,.031422619,.048323724,.014440687,.77232522
2309,-1.9581999,-1.302725,-.21771693,-.70803779,.30194011,.00063231238,.067796439,-.1865108,-.56759316,-.69904411,.10377172,.12787382,.11902346,.10176235,.11099989,.0089576496,.000045608645,.022432351,.028917998,.031422619,.048323724,.014440687,.77232522
2310,-1.9577065,-1.3023852,-.21793923,-.70741749,.30190018,.00063216692,.068125241,-.18755312,-.56791812,-.6984055,.1036348,.12802985,.11919033,.1019861,.11114037,.0089567211,.000045601162,.022425745,.028870806,.031412829,.048307501,.014437599,.77239531
